
,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,Playoff Series Stats,,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats,Regular Season Stats
Name,G,AB,R,H,2B,3B,HR,RBI,BB,SO,BA,OBP,SLG,OPS,SB,CS,E,G,AB,R,H,HR,RBI,SB,BA,OPS
Johnny Blanchard,4,4,0,1,1,0,0,0,0,1,.250,.250,.500,.750,0,0,,77,161,18,41,7,28,1,.255,.779
Jim Bouton,2,7,0,1,0,0,0,1,0,2,.143,.143,.143,.286,0,0,0,38,100,3,13,0,7,0,.130,.289
Clete Boyer,7,24,2,5,1,0,1,3,1,5,.208,.231,.375,.606,1,0,2,147,510,43,111,8,52,6,.218,.573
Al Downing,3,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,40,85,5,15,0,7,0,.176,.425
Whitey Ford,1,1,0,1,0,0,0,1,2,0,1.000,1.000,1.000,2.000,0,0,0,39,67,5,8,0,2,0,.119,.378
Pedro Gonzalez,1,1,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,80,112,18,31,0,5,3,.277,.697
Steve Hamilton,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,32,20,3,4,0,1,0,.200,.473
Mike Hegan,3,1,1,0,0,0,0,0,1,1,.000,.500,.000,.500,0,0,,5,5,0,0,0,0,0,.000,.167
Elston Howard,7,24,5,7,1,0,0,2,4,6,.292,.414,.333,.747,0,0,1,150,550,63,172,15,84,1,.313,.825
Phil Linz,7,31,5,7,1,0,2,2,2,5,.226,.273,.452,.724,0,1,2,112,368,63,92,5,25,3,.250,.696
Hector Lopez,3,2,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,127,285,34,74,10,34,1,.260,.735
Mickey Mantle,7,24,8,8,2,0,3,8,6,8,.333,.467,.792,1.258,0,0,2,143,465,92,141,35,111,6,.303,1.015
Roger Maris,7,30,4,6,0,0,1,1,1,4,.200,.226,.300,.526,0,0,0,141,513,86,144,26,71,3,.281,.828
Pete Mikkelsen,4,0,0,0,0,0,0,0,0,0,,,,,0,0,0,50,16,1,1,0,0,0,.063,.125
Joe Pepitone,7,26,1,4,1,0,1,5,2,3,.154,.241,.308,.549,0,0,0,160,613,71,154,28,100,2,.251,.698
Hal Reniff,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,44,10,2,1,0,0,0,.100,.200
Bobby Richardson,7,32,3,13,2,0,0,3,0,2,.406,.406,.469,.875,1,0,2,159,679,90,181,4,50,11,.267,.626
Rollie Sheldon,2,0,0,0,0,0,0,0,0,0,,,,,0,0,0,19,34,0,3,0,1,0,.088,.176
Mel Stottlemyre,3,8,0,1,0,0,0,0,0,6,.125,.125,.125,.250,0,0,0,14,37,2,9,0,3,0,.243,.552
Ralph Terry,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,27,35,2,7,0,0,0,.200,.492
Tom Tresh,7,22,4,6,2,0,2,7,6,7,.273,.414,.636,1.050,0,0,0,153,533,75,131,16,73,13,.246,.743
Totals,86,239,33,60,11,0,10,33,25,54,.251,.325,.423,.747,2,1,,164,5705,730,1442,162,,54,.253,.704
